"ID","title","org"
"557e1583-be24-40c2-8db4-387885db3f6f","Australia, Canada, Singapore, Switzerland Consortium regulators pledge support to tackle COVID-19","Health Canada | Santé Canada"
"8efabc8c-f60d-4c20-a792-39fa01db6b75","Pregnancy, childbirth and caring for newborns: Advice for mothers during COVID-19","Public Health Agency of Canada | Agence de la santé publique du Canada"
"8356213f-11c3-4bfe-b432-52f3b9a18a67","Importation and sale of medical devices for COVID-19 guidance document: Definitions ","Health Canada | Santé Canada"
"b8133b6e-e4f1-45f8-9d39-9587d4618e3c","COVID-19 clinical trials IO and clinical trials records retention: Consultation report","Health Canada | Santé Canada"
"86cd720d-8c79-454a-aa1d-24f45532f194","Diagnostic devices for use against coronavirus (COVID-19): List of authorized devices","Health Canada | Santé Canada"
"927a1c12-c999-4659-9254-b3edbb75149d","Diagnostic devices for use against coronavirus (COVID-19): List of applications received","Health Canada | Santé Canada"
"57fed90f-8302-4c28-a4c8-db56c0c70c45","Preventing COVID-19 in the workplace: Employers, employees and essential service workers","Public Health Agency of Canada | Agence de la santé publique du Canada"
"513694ea-ed47-421a-92fb-864b864d5c0f","How businesses and employees can stay safe while operating during COVID-19","Public Health Agency of Canada | Agence de la santé publique du Canada"
"50ad6aef-b387-430b-8ed0-e3009c972c88","Importation and sale of medical devices for COVID-19 guidance document: Background ","Health Canada | Santé Canada"
"7d8f3535-5338-4a08-b033-c4e42c281e47","Health Canada’s regulatory response to COVID-19: Access to health products ","Health Canada | Santé Canada"
"361e9ad4-c416-460a-ad7c-d402c5fe1302","Explanatory note on new interim order to advance COVID-19 clinical trials","Health Canada | Santé Canada"
"17534706-57e6-4edb-bc4e-64b2f4b01dd6","Interim national surveillance guidelines for human infection with Coronavirus disease (COVID-19)","Public Health Agency of Canada | Agence de la santé publique du Canada"
"b9aa8782-9ad1-48c6-a625-22c1c65f6c8c","COVID-19: Readiness criteria and indicators for easing restrictive public health measures","Health Canada | Santé Canada"
"79b166f4-e394-4e2e-88c8-51f307747c82","Exceptional importation and sale of biocides in relation to COVID-19: Overview","Health Canada | Santé Canada"
"93588be4-04a8-4bd3-83ea-78808a76e060","Exceptional importation and sale of drugs in relation to COVID-19: Overview","Health Canada | Santé Canada"
"2e96f29a-e8d9-4d27-898c-7017df3a30f2","People who are at high risk for severe illness from COVID-19","Public Health Agency of Canada | Agence de la santé publique du Canada"
"44a4c02d-6a85-4cb7-a57f-8a9ed90d3acb","People who are at high risk for severe illness from COVID-19","Public Health Agency of Canada | Agence de la santé publique du Canada"
"dfaef75f-e0f7-4f60-9606-a609937a8131","Government of Canada connects Canadians with mental wellness supports during COVID-19","Health Canada | Santé Canada"
"250bfccb-a331-4824-8f1d-4d7c08cb946f","Layoffs since the start of the COVID-19 pandemic, by business characteristics","Statistics Canada | Statistique Canada"
"5c50d1fe-0593-40bc-bd5c-b592d2692d47","July 8, 2020, COVID-19, Committee of the Whole Question Period notes","Employment and Social Development Canada | Emploi et Développement social Canada"
"8857d289-0c7d-42e6-bcd2-e9993c82dc42","Changes made by businesses during the COVID-19 pandemic, by business characteristics","Statistics Canada | Statistique Canada"
"4c6d8b07-af8b-46fb-8445-55f4dea10d36","Percentage of workforce laid off because of COVID-19, by business characteristics","Statistics Canada | Statistique Canada"
"e9793df9-895c-4c6f-969f-c04cc59cf960","Health Canada’s regulatory response to COVID-19: Access to health products ","Health Canada | Santé Canada"
"cf69ab87-c86e-4a6e-be12-e193cfe98383","Clinical management of patients with moderate to severe COVID-19 - Interim guidance","Public Health Agency of Canada | Agence de la santé publique du Canada"
"7af89a1e-5fd8-499b-b6e0-fd91ec9abe77","Interim guidance on continuity of immunization programs during the COVID-19 pandemic","Health Canada | Santé Canada"
"c0b90398-01b9-4146-981d-6fe1dc80f3e7","Canadians' health and COVID-19, by region, age, gender and other characteristics","Statistics Canada | Statistique Canada"
"d209dce2-a7b7-4907-8a50-73f0d02bc39e","Charter Statement: Bill C-20: An Act respecting additional COVID-19 measures ","Department of Justice Canada | Ministère de la Justice Canada"
"bd3fb2a7-9e9e-416d-9156-19dc910a04d6","Bill C-13, An Act respecting certain measures in response to COVID-19","Employment and Social Development Canada | Emploi et Développement social Canada"
"3e64fc93-a3b0-40ba-a121-25e22c77b40e","COVID-19 in Canada: Using data and modelling to inform public health action","Health Canada | Santé Canada"
"b43b1bf3-2f7d-4dba-81e3-bbfa419f3882","Notice: Expedited Review of Health Product Submissions and Applications to address COVID-19 ","Health Canada | Santé Canada"
"66d6fa47-a15c-44f1-bb9e-5243f28f3237","For travellers with COVID-19 symptoms returning to Canada by land or water","Public Health Agency of Canada | Agence de la santé publique du Canada"
"d7b4f32e-3549-4a03-9587-8dc6c4d97ab2","Infection Prevention and Control for COVID-19: Interim Guidance for Home Care Settings","Public Health Agency of Canada | Agence de la santé publique du Canada"
"5c934e01-aabd-4b31-be88-70a9e4255530","COVID-19: How to safely use a non-medical mask or face covering","Public Health Agency of Canada | Agence de la santé publique du Canada"
"58ea9f56-8d6e-40d0-8c3c-45a1681ae6db","Taking care of your mental and physical health during the COVID-19 pandemic","Public Health Agency of Canada | Agence de la santé publique du Canada"
"2d4b213e-fa34-4401-8375-12c2e75910c7","Taking care of your mental and physical health during the COVID-19 pandemic","Public Health Agency of Canada | Agence de la santé publique du Canada"
"3a169b87-1d57-4ce1-8b2c-e2bd8cafa403","Preliminary dataset on confirmed cases of COVID-19, Public Health Agency of Canada","Statistics Canada | Statistique Canada"
"90db5f64-b8d6-4965-ace8-40bfde636430","Federal/provincial/territorial public health response plan for ongoing management of COVID-19","Public Health Agency of Canada | Agence de la santé publique du Canada"
"591fb2b0-943b-467a-b12d-7aa50cec99c9","COVID-19: How to safely use a non-medical mask or face covering","Public Health Agency of Canada | Agence de la santé publique du Canada"
"3da3c59a-2b4f-41fd-a7cd-3836cada79dc","Health Canada and Public Health Agency of Canada social media resources: COVID-19","Health Canada | Santé Canada"
"e91f13cb-cc76-4aa6-8389-ddc7c265d834","Selected police-reported crime and calls for service during the COVID-19 pandemic","Statistics Canada | Statistique Canada"
"594e718a-33af-4f28-b72a-f8a730dde818","Risk mitigation tool for gatherings and events operating during the COVID-19 pandemic","Public Health Agency of Canada | Agence de la santé publique du Canada"
"5477fbe8-97bb-456f-949a-76271825f5a0","COVID-19 impacts on various expenditures, by business characteristics, third quarter of 2020","Statistics Canada | Statistique Canada"
"91f4111f-0add-4c01-86cb-98a4502351be","Government’s Response to the COVID-19 Pandemic through CESB - April 29, 2020","Employment and Social Development Canada | Emploi et Développement social Canada"
"2e194e33-46a8-483a-a493-57ee6f1d802c","Requirements for serological antibody tests submitted under the COVID-19 Interim Order: guidance","Public Health Agency of Canada | Agence de la santé publique du Canada"
"5990ac8f-4d6a-4284-bc9d-8512d5454d19","Exceptional importation and sale of drugs in relation to COVID-19:  For industry","Health Canada | Santé Canada"
"bdc90ab5-2aeb-42da-90af-28ab96130958","Interim guidance: Management of mass fatalities during the coronavirus disease (COVID-19) pandemic","Public Health Agency of Canada | Agence de la santé publique du Canada"
"3e20f8f1-ff2b-46ea-8831-660c7ab960c3","Optimizing the use of masks and respirators during the COVID-19 outbreak: Masks","Health Canada | Santé Canada"
"ea96aff3-0d4f-4a7d-82cb-ab06dc11f1b2","Staffing actions taken by businesses during the COVID-19 pandemic, by business characteristics","Statistics Canada | Statistique Canada"
"b2c42990-e1eb-48a2-b7e5-cdb75ce0e5c3","Exceptional importation and sale of biocides in relation to COVID-19:  For industry","Health Canada | Santé Canada"
"dfd29f03-d53b-4064-a65f-456cc2774c07","Funding or credit approved due to COVID-19, by business characteristics, May 2020","Statistics Canada | Statistique Canada"
"282a8273-5f96-43ed-b2b6-153e93edb6fc","Percentage of workforce laid off to adapt to COVID-19, by business characteristics","Statistics Canada | Statistique Canada"
"642bcdf9-261f-40c0-8f00-7a9c2294b617","Cyber Security Advice and Guidance for Research and Development Organizations During Covid-19","Communications Security Establishment Canada | Centre de la sécurité des télécommunications Canada"
"5f22c052-f555-49b9-865d-2d2f60d73b38","Exceptional importation and sale of drugs in relation to COVID-19:  For industry","Health Canada | Santé Canada"
"ee3390c2-111e-429a-92b3-7b72eec309fe","Safety and performance specifications for respirators during COVID-19: Guidance for Canadian manufacturers","Health Canada | Santé Canada"
"26c64894-a6dc-47b0-ac7d-163a180ee0a3","Safety and performance specifications for respirators during COVID-19: Guidance for Canadian manufacturers","Health Canada | Santé Canada"
"aec89544-232c-463c-9817-10945fead3bc","Conducting a clinical trial for COVID-19 medical devices: List of authorized clinical trials","Health Canada | Santé Canada"
"33e2da7d-af83-43c2-8f96-dfac2ca48e31","For travellers without symptoms of COVID-19 returning to Canada by land or water","Public Health Agency of Canada | Agence de la santé publique du Canada"
"b8370a4c-9bcc-4c72-ab3e-bebb705399ad","House of Commons Standing Committee on the COVID-19 pandemic, June 10th, 2020","Fisheries and Oceans Canada | Pêches et Océans Canada"
"8cf457d2-ba26-4947-814b-a1335a7514a5","How to care for a person with COVID-19 at home: Advice for caregivers ","Public Health Agency of Canada | Agence de la santé publique du Canada"
"12fe3204-3a16-49cd-ab88-c1fe10b56555","How to care for a child with COVID-19 at home: Advice for caregivers ","Public Health Agency of Canada | Agence de la santé publique du Canada"
"f5070b39-5f53-4780-88b6-368c461cb466","HUMA appearance on Government’s response to the COVID-19 pandemic - April 30, 2020","Employment and Social Development Canada | Emploi et Développement social Canada"
"5e12e5a4-1b70-4f39-96f0-b4249f92e561","Infection Prevention and Control for COVID-19: Second Interim Guidance for Acute Healthcare Settings","Public Health Agency of Canada | Agence de la santé publique du Canada"
"39284917-f024-4535-9d14-62aa52b02d92","COVID-19 information and resources: reducing your risk for infection and spreading the virus","Public Health Agency of Canada | Agence de la santé publique du Canada"
"ca81fcd4-8da8-4816-9a6e-d233e491f71d","Community-based measures to mitigate the spread of coronavirus disease (COVID-19) in Canada","Public Health Agency of Canada | Agence de la santé publique du Canada"
"5b03996d-86ba-4ec3-996e-12cc9dea0d54","How the coronavirus disease (COVID-19) is affecting immigration, refugees, citizenship and passport services","Immigration, Refugees and Citizenship Canada | Immigration, Réfugiés et Citoyenneté Canada"
"804395fe-2c50-40a4-a9bd-80cf4e0107a3","Infection Prevention and Control for COVID-19: Interim Guidance for Long Term Care Homes","Public Health Agency of Canada | Agence de la santé publique du Canada"
"2d648718-ff4d-4c5f-b1bf-d0401171a969","Committee of the whole sitting of the House of Commons COVID-19: Government Response","Treasury Board of Canada Secretariat | Secrétariat du Conseil du Trésor du Canada"
"5518ca72-06b8-4a01-910d-cd0392f7ebde","Extent of various impacts experienced by businesses because of COVID-19, by business characteristics","Statistics Canada | Statistique Canada"
"433c6b1c-c10a-4265-bda7-df6030358ff0","Changes made by businesses to adapt to the COVID-19 pandemic, by business characteristics","Statistics Canada | Statistique Canada"
"0b29088e-421c-464a-8b66-4078b50cf249","COVID-19: Application of the Quarantine Act Border Measures (ArriveCAN 2) (July 2020)","Health Canada | Santé Canada"
"9ee9a8ab-5479-40f7-999c-c9c803f3473b","Risk-informed decision-making guidelines for workplaces and businesses during the COVID-19 pandemic","Public Health Agency of Canada | Agence de la santé publique du Canada"
"1cac17ef-af8c-4090-a3b0-fc4157c28e6f","Cyber Threat Bulletin: Impact of COVID-19 on Cyber Threats to the Health Sector","Communications Security Establishment Canada | Centre de la sécurité des télécommunications Canada"
"2531e080-bf87-4ef5-a1fd-2ad345bec22b","Management of clinical trials during the COVID-19 pandemic: Notice to clinical trial sponsors","Health Canada | Santé Canada"
"1a07e49c-198a-4ce1-a645-d67de65cc8a5","Management of clinical trials during the COVID-19 pandemic: Notice to clinical trial sponsors","Health Canada | Santé Canada"
"227f00b4-1649-415f-85f7-ee62633dedf9","Charter Statement: An Act respecting certain measures in response to Covid-19 (C-13) ","Department of Justice Canada | Ministère de la Justice Canada"
"b51c2498-d287-4ac4-ac52-7771ead709e8","Addressing vaccine hesitancy in the context of COVID-19: A primer for health care providers","Public Health Agency of Canada | Agence de la santé publique du Canada"
"1f8a3461-58b4-41f7-9ff7-080708eb667d","Medical devices for use against coronavirus (COVID-19): List of products authorized under Interim Order","Health Canada | Santé Canada"
"de1ee9a0-5a26-4847-97d8-d54a371bc0b4","Health Canada expedites access to COVID-19 diagnostic laboratory test kits and other medical devices","Health Canada | Santé Canada"
"f994c725-62ba-462b-bde5-0fd8cff0473f","Canada-Saskatchewan Bilateral Agreement for Pan-Canadian Virtual Care Priorities in Response to COVID-19","Health Canada | Santé Canada"
"1210ef92-cfa8-448f-ab35-2309286bfdab","Canada-Ontario Bilateral Agreement for Pan-Canadian Virtual Care Priorities in Response to COVID-19","Health Canada | Santé Canada"
"b1b0b199-3501-4e10-91b9-d1e9df60bd4b","Canada-Alberta Bilateral Agreement for Pan-Canadian Virtual Care Priorities in Response to COVID-19","Health Canada | Santé Canada"
"49adaffe-be93-4605-9fe0-a1864fbbeb6f","Approved funding or credit due to COVID-19, by business characteristics, third quarter of 2020","Statistics Canada | Statistique Canada"
"aec9c90d-da61-4d75-89e6-82d9b577592c","Canada - Yukon Bilateral Agreement for Pan-Canadian Virtual Care Priorities in Response to COVID-19","Health Canada | Santé Canada"
"0a022bed-5e25-4df0-974c-f5371db3ec29","Interim guidance: Care of residents in long term care homes during the COVID-19 pandemic","Public Health Agency of Canada | Agence de la santé publique du Canada"
"3c1dead5-61f3-49fc-8cbc-33305bf24738","Updated: Public health management of cases and contacts associated with coronavirus disease 2019 (COVID-19)","Public Health Agency of Canada | Agence de la santé publique du Canada"
"c8c8a7e7-8fbc-4723-8510-4e7375a844cf","Guidance for providers of services for people experiencing homelessness (in the context of COVID-19)","Public Health Agency of Canada | Agence de la santé publique du Canada"
"b0a05887-d08c-4c01-800b-fee68814be95","Extent of various sources businesses relied on for updates on COVID-19, by business characteristics","Statistics Canada | Statistique Canada"
"91342825-2d56-476c-9170-e7a2f8044a06","Staffing actions taken by businesses to adapt to the COVID-19 pandemic, by business characteristics","Statistics Canada | Statistique Canada"
"e26bdc40-2162-4c60-a31e-3fc28657caae","Infection prevention and control for COVID-19: Interim guidance for outpatient and ambulatory care settings","Public Health Agency of Canada | Agence de la santé publique du Canada"
"d2749eed-edfd-4604-a3f7-b4737db6fa54","COVID-19 impact on business or organization status, by business characteristics, first quarter of 2021","Statistics Canada | Statistique Canada"
"2f91b2a5-1e21-40cd-9d1e-45eb46e87545","Impacts on various expenditures due to COVID-19, by business characteristics, first quarter of 2021","Statistics Canada | Statistique Canada"
"26dc6d57-58af-4b94-9eee-e641922bf7a7","Percentage of assets businesses have tried to liquidate due to COVID-19, by business characteristics","Statistics Canada | Statistique Canada"
"bc895f26-762c-46b8-955b-013b6c2e72b9","Exceptional importation and sale of drugs in relation to COVID-19: Tier 3 drug shortages","Health Canada | Santé Canada"
"2ad2b3a7-77bc-41d6-8c84-2bfad7924abb","Bill C-, An Act respecting additional COVID-19 measures: Committee of the Whole, June 10, 2020","Employment and Social Development Canada | Emploi et Développement social Canada"
"efbd8146-78db-4581-8435-60057b1a9932","Interim Order respecting the prevention and alleviation of shortages of drugs in relation to COVID-19","Health Canada | Santé Canada"
"72767073-5b1f-4dd7-979e-237c67fcde80","Interim Order No. 2 Respecting Clinical Trials for Medical Devices and Drugs Relating to COVID-19","Health Canada | Santé Canada"
"7c262391-900c-4f4a-9f6e-d4eefa85b4bd","Importation and sale of medical devices for COVID-19 guidance document: Ensure that information is accessible ","Health Canada | Santé Canada"
"ad9dc2e3-0320-4b4a-9bab-17e9dcfe9c70","Briefing package - Appearance of the PHAC President at SOCI on COVID-19 on June 26 2020","Public Health Agency of Canada | Agence de la santé publique du Canada"
"862ba0d0-d1bd-4bfd-bfd5-441973e9c504","Impact of COVID-19 on business or organization status, by business characteristics, third quarter of 2020","Statistics Canada | Statistique Canada"
"4ba8f335-5d02-4667-9e68-ea73bb8e171b","Canada-British Columbia Bilateral Agreement for Pan-Canadian Virtual Care Priorities in Response to COVID-19","Health Canada | Santé Canada"
"73379174-36f2-4565-9b48-2ac4621fe220","Importation and sale of medical devices for COVID-19 guidance document: Provide a notification of importation ","Health Canada | Santé Canada"
"49c86d7e-02fd-4e48-904a-537549a81a50","Canada-Northwest Territories Bilateral Agreement for Pan-Canadian Virtual Care Priorities in Response to COVID-19","Health Canada | Santé Canada"
"51d70827-9215-453b-b8e8-0d0de684fee2","Canada-Nova Scotia Bilateral Agreement for Pan-Canadian Virtual Care Priorities in Response to COVID-19","Health Canada | Santé Canada"
"a4235018-4a3c-41a1-87ee-11d7d0912dec","Charter Statement: Bill C-4: An Act relating to certain measures in response to COVID-19 ","Department of Justice Canada | Ministère de la Justice Canada"
"5f7b1aa2-130d-4990-a5ef-6e176d5afbe1","Charter Statement: Bill C-2: An Act relating to economic recovery in response to COVID-19 ","Department of Justice Canada | Ministère de la Justice Canada"
"691a0d31-738a-440c-b2dd-e9b905015d6c","Charter Statement - Bill C-14: A second Act respecting certain measures in response to COVID-19 ","Department of Justice Canada | Ministère de la Justice Canada"
"93430437-59ec-46f7-99de-a2e65d9e20f5","HUMA Appearance on Government’s Response to COVID-19 Pandemic – May 1st, 2020 – Minister of Labour","Employment and Social Development Canada | Emploi et Développement social Canada"
"46b1d1c5-a628-4498-b1e0-378954bd4576","Minister of Seniors HUMA appearance on Government’s response to the COVID-19 pandemic - May 15, 2020","Employment and Social Development Canada | Emploi et Développement social Canada"
"1c498bc2-edcd-44cb-b659-0b0dbca33bfa","Public health ethics framework: A guide for use in response to the COVID-19 pandemic in Canada ","Public Health Agency of Canada | Agence de la santé publique du Canada"
"f8a3cdc2-cc16-4829-a3ba-3501ecc7e0a5","Interim Order No. 2 respecting clinical trials for medical devices and drugs relating to COVID-19: Notice","Health Canada | Santé Canada"
"752cc063-3d2f-4cea-adda-a07be7b1fb48","Protecting Public Safety and the well-being of Canadians: Legislative and other measures – Coronavirus Disease (Covid-19) ","Department of Justice Canada | Ministère de la Justice Canada"
"9ca20f1e-b989-4fb4-ab9b-e4e493f44311","Canada-Prince Edward Island Bilateral Agreement for Pan-Canadian Virtual Care Priorities in Response to COVID-19","Health Canada | Santé Canada"
"291ab760-5cf4-47dd-b5b4-ccb83f3e7018","Applications for medical devices under the Interim Order for use in relation to COVID-19: Guidance document","Health Canada | Santé Canada"
"c638b686-b29e-4467-8af8-111e020a41ce","Interim Order to allow exceptional importation and sale to help prevent shortages in relation to COVID-19","Health Canada | Santé Canada"
"3f2dbda5-ca11-4925-9548-6da67e664407","Interim guidance: Death care services and handling of dead bodies during the coronavirus disease (COVID-19) pandemic","Public Health Agency of Canada | Agence de la santé publique du Canada"
"b20759cb-4812-4706-92c1-01f6d48140f9","Approved funding or credit due to the COVID-19 pandemic, by business characteristics, first quarter of 2021","Statistics Canada | Statistique Canada"
"01cd2209-f0a8-4555-b76e-44b832d62410","Applications for medical devices under the Interim Order for use in relation to COVID-19 - Guidance document","Health Canada | Santé Canada"
"34126bb2-2529-476a-8430-6d9b032c292a","Interim Order respecting the importation and sale of medical devices for use in relation to COVID-19","Health Canada | Santé Canada"
"7aeb19db-9b4b-40db-a294-39efa90ce90a","Interim Order Respecting the Importation, Sale and Advertising of Drugs for Use in Relation to COVID-19","Health Canada | Santé Canada"
"b20a6c5b-2a36-4450-bf15-330d37178e3a","Interim Order Respecting the Importation, Sale and Advertising of Drugs for Use in Relation to COVID-19","Health Canada | Santé Canada"
"758c0d37-7e7e-4b53-8309-483701f292ba","Outcome of credit requests made by businesses to financial institutions due to COVID-19, by business characteristics","Statistics Canada | Statistique Canada"
"2b5dfdc7-e52f-4da4-bb5b-aea268e91758","Lifting of restrictive public health measures - Recommendations from the F/P/T Special Advisory Committee on COVID-19","Public Health Agency of Canada | Agence de la santé publique du Canada"
"8823ea74-1ab1-4a98-8408-6c1e42e3425c","Likelihood of various measures being permanently adopted once COVID-19 pandemic is over, by business characteristics, May 2020","Statistics Canada | Statistique Canada"
"5015ccd2-619c-45f8-af61-25fd31c6f8d8","Interim Order Respecting Drugs, Medical Devices and Foods for a Special Dietary Purpose in Relation to COVID-19","Health Canada | Santé Canada"
"94b3fb45-677d-4d4a-80b8-47a7cbb475e5","Lifting of restrictive public health measures - Recommendations from the F/P/T Special Advisory Committee on COVID-19","Public Health Agency of Canada | Agence de la santé publique du Canada"
"ce0ebe2d-6a24-45a6-a2b2-ecb63c1ae9cf","Notice – Important Regulatory Considerations for the Reprocessing of Single Use N95 Respirators during the COVID-19 Response","Health Canada | Santé Canada"
"0034782e-4021-4f68-abd8-014890b3a907","Health Canada has updated the list of medical devices for mandatory reporting of shortages in relation to COVID-19","Health Canada | Santé Canada"
"99b629c1-a375-4e2b-a16a-1338ab091292","Government of Canada establishes Critical Drug Reserve to bolster Canada’s supply of drugs used to treat COVID-19","Health Canada | Santé Canada"
"4a182a2c-9dba-49b0-86e4-ea6c4f8d1929","Cumulative number and percent of people who have received a COVID-19 vaccine in Canada by number of doses","Public Health Agency of Canada | Agence de la santé publique du Canada"
"16c07373-c233-4053-8d9b-34a995341323","Current or planned actions or measures in place due to COVID-19, by business characteristics, third quarter of 2020","Statistics Canada | Statistique Canada"
"75f3b182-3bb9-4ab3-8236-93231e984615","Applications for COVID-19 drug and medical device clinical trials under the interim order: Notice of updated guidance documents","Health Canada | Santé Canada"
"774d40b5-3123-48fe-8cc3-e1922a785634","FEWO Appearance on Government’s Response to the COVID-19 Pandemic and the impacts on women July 8, 2020","Employment and Social Development Canada | Emploi et Développement social Canada"
"2f80d6b0-0b05-42c2-8a2d-eb822a478adc","Second Interim Order Respecting Drugs, Medical Devices and Foods for a Special Dietary Purpose in Relation to COVID-19","Health Canada | Santé Canada"
"ba0fc81b-f162-42ed-b751-b25c0cb024b1","The Minister for Women and Gender Equality’s appearances before the House of Commons Special Committee on COVID-19","Department for Women and Gender Equality | Ministère des Femmes et de l’Égalité des genres"
"18fadbd9-05b8-4c83-b276-40fc72c1a4b8","Sources of funding approved or received due to the COVID-19 pandemic, by business characteristics, second quarter of 2021","Statistics Canada | Statistique Canada"
"6dd07e85-1d4b-4cfa-b4f4-ac7a16ebb127","Methods used to conduct sales or secure orders remotely before and during the COVID-19 pandemic, by business characteristics","Statistics Canada | Statistique Canada"
"04baf502-a961-4173-ab87-b054128b9cac","Detailed preliminary information on cases of COVID-19, 2020-2021: 6-Dimensions (Aggregated data), Public Health Agency of Canada","Statistics Canada | Statistique Canada"
"5daf5d61-60db-4222-95a5-ad66808d9f1a","Detailed preliminary information on cases of COVID-19, 2020-2021: 4-Dimensions (Aggregated data), Public Health Agency of Canada","Statistics Canada | Statistique Canada"
"bd6d26e3-e5bd-48d7-9a21-2852668729ea","Wider impacts of COVID-19: A look at how substance-related harms across Canada have changed during the pandemic","Public Health Agency of Canada | Agence de la santé publique du Canada"
"afc47f4e-c060-4d73-97b4-59e99be6a55c","How to quarantine (self-isolate) at home when you may have been exposed to COVID-19 and have no symptoms","Public Health Agency of Canada | Agence de la santé publique du Canada"
"3bb9d26e-e378-4b62-83d9-2b738e1d5864","Canadians crossing the border daily to attend school in the United States: How to quarantine at home during COVID-19","Public Health Agency of Canada | Agence de la santé publique du Canada"
"ac599cb3-fc9d-45de-aa87-91435b3cb378","Importation and sale of medical devices for COVID-19 guidance document: Request a medical device be added to the list  ","Health Canada | Santé Canada"
"c0a2b80c-5027-4edf-ad90-9d2bec70b181","Cumulative number and percent of people who have received a COVID-19 vaccine in Canada by number of doses and jurisdiction","Public Health Agency of Canada | Agence de la santé publique du Canada"
"f1f5912b-2474-43c9-b942-b4bef1cd737f","OGGO appearance on Government’s response to the COVID-19 Pandemic – June 9, 2020 – Minister of Families, Children and Social Development","Employment and Social Development Canada | Emploi et Développement social Canada"
"81181273-4196-491a-a571-b7b3a2ae57ce","Health products that make false or misleading claims to prevent, treat or cure COVID-19 may put your health at risk ","Health Canada | Santé Canada"
"6dab88d1-09f9-41dd-862c-4f1c350c03de","Interim Order No. 2 Respecting Drugs, Medical Devices and Foods for a Special Dietary Purpose in Relation to COVID-19: Notice","Health Canada | Santé Canada"
"8958c09f-4d0a-4879-aa86-aa52a0872d4b","Likelihood of various measures being permanently adopted once the COVID-19 pandemic is over, by business characteristics, second quarter of 2021","Statistics Canada | Statistique Canada"
"e91d6cb5-fa48-413b-88e7-1f26582dc85c","Current or planned actions or measures in place due to the COVID-19 pandemic, by business characteristics, first quarter of 2021","Statistics Canada | Statistique Canada"
"70264c3e-ed5b-4989-8f00-6e88e6d4658a","Likelihood of various measures being permanently adopted once the COVID-19 pandemic is over, by business characteristics, first quarter of 2021","Statistics Canada | Statistique Canada"
"c0eca6f3-7b11-4cb0-b7d8-efc6e2d5d99a","For immunization providers: Interim national vaccine storage, handling and transportation guidelines for ultra-low temperature and frozen temperature COVID-19 vaccines","Public Health Agency of Canada | Agence de la santé publique du Canada"
"448d830a-daa0-4664-b3ac-92dfd2969071","Public Health Agency of Canada releases interim guidance for infection prevention and control of COVID-19 for long-term care homes","Public Health Agency of Canada | Agence de la santé publique du Canada"
"7315af9c-6b3b-466d-8542-d725707622cf","Bill C-4, An Act relating to certain measures in response to COVID-19 - Senate Committee of the Whole, October 1, 2020","Employment and Social Development Canada | Emploi et Développement social Canada"
"180aee19-c8bc-486e-adac-8cc865bcb6d8","Statement from the Chief Public Health Officer of Canada on the release of national modelling on the COVID-19 epidemic in Canada","Public Health Agency of Canada | Agence de la santé publique du Canada"
"a71a0407-6ffe-43e7-99ab-3c1e5ffb8ced","Bill C-4, An Act relating to certain measures in response to COVID-19 – Senate Committee of the Whole, October 1, 2020","Employment and Social Development Canada | Emploi et Développement social Canada"
"46faf642-c185-4836-ba48-5435c4c25072","Minister of Employment, Workforce Development and Disability Inclusion: NFFN Appearance on Government’s response to the COVID-19 pandemic, June 22, 2020","Employment and Social Development Canada | Emploi et Développement social Canada"
"0f1c7933-1577-419f-bdca-1a30790c013d","Minister of Employment, Workforce Development and Disability Inclusion: OGGO Appearance on Government’s Response to the COVID-19 Pandemic, May 11, 2020","Employment and Social Development Canada | Emploi et Développement social Canada"
"c9206382-09c2-40d9-aa00-f670479eaa7a","Reasons business or organization did not access any funding or credit due to COVID-19, by business characteristics, third quarter of 2020","Statistics Canada | Statistique Canada"
"33cf2b52-e922-448f-b7a2-d30960f5a960","Briefing binder for the Minister of Health’s appearances at the Special Committee on the COVID-19 Pandemic (COVI) - Week of April 28","Health Canada | Santé Canada"
"fa34dce5-66f7-4ae6-9d58-310008d9c2b7","Cumulative number and percent of people who have received a COVID-19 vaccine by vaccine product, number of doses, jurisdiction, and report week","Public Health Agency of Canada | Agence de la santé publique du Canada"
"e493298a-9d5f-43ac-85ac-5e8c7b39700c","Extended dose intervals for COVID-19 vaccines to optimize early vaccine rollout and population protection in Canada in the context of limited vaccine supply","Health Canada | Santé Canada"
"77be6f37-28ce-4538-a688-e4709864e17b","Expedited access to disinfectants, hand sanitizers and personal protective equipment to help limit the spread of COVID-19, as well as swabs for testing","Health Canada | Santé Canada"
"be0e92bd-b332-4a11-9d8f-19013e956f5b","Cumulative number and percent of people who have received a COVID-19 vaccine in Canada by number of doses, age group, sex, and jurisdiction","Public Health Agency of Canada | Agence de la santé publique du Canada"
"97773977-0eb4-4b37-9d33-55ba5c4e6d81","Of businesses where at least one employee was laid off, percentage of workforce laid off and rehired due to COVID-19, by business characteristics","Statistics Canada | Statistique Canada"
"2f55d957-ae2c-4a1a-b978-e7051d31af3d","Reasons business or organization did not access any funding or credit due to the COVID-19 pandemic, by business characteristics, second quarter of 2021","Statistics Canada | Statistique Canada"
"f712219b-8407-4314-a9ce-63d286e4afdc","Reasons business or organization did not access any funding or credit due to the COVID-19 pandemic, by business characteristics, first quarter of 2021","Statistics Canada | Statistique Canada"
